,,Gametocyte-specific Transcription,,,,,,,,Gametocyte-specific Stabilization,,,,,,,,Comparisions w/ Prev. Studies,,
4,"MAL13P1.77||PF3D7_1315000||conserved Plasmodium protein, unknown function ",1.422521,1.707476,1.860145,2.405105,-0.339318,0.13883,-0.002047,-0.231043,-2.185679,-0.532746,0.307809,-0.091491,0.184892,0.363757,0.142819,0.138457,YES,NO,NO
4,"PFE1560c||PF3D7_0531200||mitochondrial ribosomal protein S16 precursor, putative ",1.208719,1.911269,0.492982,1.644147,-0.24936,-0.139417,0.08214,0.066871,-0.801858,0.055701,-0.125375,-0.454021,2.208159,-0.148594,-0.132147,0.162415,YES,NO,NO
4,"MAL13P1.161||PF3D7_1330200||conserved Plasmodium protein, unknown function ",1.255138,1.816136,0.700588,1.367915,-0.13365,0.087009,-0.126695,0.129221,-0.503919,-0.030926,0.079041,-0.888875,-1.11663,-0.079792,-0.151624,0.357132,YES,NO,YES
4,PFI1700c||PF3D7_0935200||sec-1 family protein ,0.769756,1.749438,0.899248,1.387144,-0.157442,-0.067198,0.030318,-0.354271,-0.940247,-0.275941,0.080093,-0.316516,0.618699,0.221788,0.124375,-0.197119,YES,NO,YES
4,"PF13_0174||PF3D7_1332300||sedlin, putative ",1.162213,1.094442,1.146468,-0.15327,-0.258502,0.066638,-0.007873,-0.089197,-1.082018,-0.051045,0.12656,-0.723169,0.150968,0.603646,0.079957,0.155434,YES,NO,NO
4,"PFC0630w||PF3D7_0315000||zinc finger protein, putative ",0.995364,1.672231,0.635462,1.199312,-0.097519,0.076617,0.150085,0.232936,-0.480452,0.385799,-0.330846,-0.417035,-0.002594,-0.034864,0.041073,0.090801,YES,NO,YES
4,"PFC0845c||PF3D7_0319100||ubiquitin-protein ligase, putative ",1.858237,2.988042,0.542664,2.56354,-0.394127,-0.04202,-0.238478,-0.038653,-1.701049,-0.349704,0.467742,-0.483419,-0.048827,-0.199361,-0.028739,0.324199,YES,NO,NO
4,"PFF0580w||PF3D7_0611900||lsm12, putative ",1.093127,1.771675,0.72289,2.064839,-0.297398,-0.009957,-0.174287,0.418549,-0.685659,-0.049809,0.238839,-0.39907,-0.396429,-0.070782,-0.032594,0.234387,YES,NO,YES
4,PF14_0576||PF3D7_1460400||ubiquitin carboxyl-terminal hydrolase isozyme L3 (UCHL3) ,0.562283,2.125674,1.473449,1.271103,-0.13384,0.102191,0.164119,0.183859,-0.145886,-1.508998,-0.121997,0.040578,-1.44497,0.088101,-0.181354,-0.126489,YES,NO,NO
4,"PF07_0107||PF3D7_0726100||Plasmodium exported protein, unknown function ",0.73458,0.990608,2.236455,1.218069,-0.099261,0.156582,-0.061039,-0.53357,-1.986909,-0.93492,0.346734,0.638048,0.476908,0.386105,0.17723,0.009128,YES,NO,NO
4,"PF13_0163||PF3D7_1329600||conserved Plasmodium protein, unknown function ",1.402262,1.716539,1.397017,1.504997,-0.027364,0.084533,0.246622,-0.322776,-0.94351,-0.517525,0.042026,-0.230666,0.57493,0.192606,0.084325,0.0222,YES,NO,NO
4,"MAL13P1.147||PF3D7_1329200||conserved Plasmodium protein, unknown function ",1.865154,1.726422,0.535072,0.82134,0.115631,0.224977,-0.20172,-0.11648,-0.489312,0.023514,0.143485,-0.921628,-1.228116,0.237668,-0.100794,-0.062587,YES,NO,NO
4,"MAL13P1.317||PF3D7_1363000||conserved Plasmodium protein, unknown function ",1.060375,1.520767,1.06215,1.741226,-0.210159,-0.137326,0.06122,-0.265496,-1.060483,-0.46519,-0.081349,0.08796,-0.00103,0.027676,0.276657,-0.269115,YES,NO,NO
4,"PF10_0359||PF3D7_1036700||phosducin-like protein, putative (PhLP2) ",-0.045166,2.176063,1.025922,1.978365,-0.135401,-0.052767,0.147169,0.208773,-0.175908,-0.651639,-0.209121,0.132992,-0.134264,-0.07415,0.174839,-0.298683,YES,NO,NO
4,PF14_0323||PF3D7_1434200||calmodulin (CAM) ,1.355827,1.05441,0.114492,1.13159,-0.125022,0.002376,-0.206024,-0.049504,-0.504704,-0.292478,0.054289,-0.531593,-0.353633,-0.332108,-0.283856,0.695372,YES,NO,NO
4,"PFE0855c||PF3D7_0517100||conserved Plasmodium protein, unknown function ",0.078712,1.13009,1.497606,0.997995,0.158635,-0.103884,0.096622,0.070595,0.117001,-0.44379,-1.031054,-0.018361,-0.396574,0.242628,0.073972,-0.351472,YES,NO,NO
4,"PFD1140w||PF3D7_0424000||Plasmodium exported protein (PHISTc), unknown function ",-0.606482,1.864289,1.687522,1.106202,-0.280767,0.200277,0.190053,0.546778,-0.380517,-1.945319,-0.91721,0.573318,0.80354,0.217917,-0.033468,-0.396671,YES,NO,NO
4,"PF13_0230||PF3D7_1342200||conserved Plasmodium membrane protein, unknown function ",0.036588,1.783431,1.384402,1.22764,-0.43368,-0.50564,0.438089,0.151523,-0.287703,-0.375581,-0.967231,-0.074284,0.437453,0.135091,0.171388,-0.349325,NO,NO,NO
4,Pfa_snoR_38||PF3D7_1421150||small nucleolar RNA snoR38,0.986971,2.78374,2.637906,2.846352,-0.554518,0.303085,0.129018,0.476121,-1.566654,-1.309151,-0.625176,2.069166,-0.082022,-0.514903,0.079039,-0.236105,YES,NO,NO
4,"PFL2545c||PF3D7_1252900||Plasmodium exported protein, unknown function ",1.306998,1.076048,2.866054,-0.119812,-0.550551,0.282922,0.237355,-0.187293,-0.949692,-0.37329,0.045258,0.842151,1.498807,0.369985,0.062075,-0.199165,YES,NO,NO
4,"MAL13P1.370||PF3D7_1326900||conserved Plasmodium membrane protein, unknown function ",0.817774,1.237276,1.373003,1.217814,-0.128131,-0.155006,-0.148209,-0.243972,-1.247216,-0.330662,-0.225623,-0.170702,0.563427,0.510604,0.208324,-0.152809,YES,NO,YES
4,PF11_0282||PF3D7_1127100||deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) ,1.407277,2.623608,0.440106,1.394792,-0.28408,0.04887,0.20864,-0.184683,-0.645104,0.517748,-0.658226,-0.866279,-0.30275,0.201422,-0.121387,0.061483,YES,NO,NO
4,"PF14_0592||PF3D7_1462200||conserved Plasmodium protein, unknown function ",2.001462,2.770601,0.890432,1.498274,-0.541731,0.061935,-0.173736,0.324336,-0.918659,0.040554,-0.027588,-0.664684,0.14645,-0.062855,-0.143075,-0.095133,YES,NO,YES
4,"PF11_0370||PF3D7_1135900||3-oxo-5-alpha-steroid 4-dehydrogenase, putative ",1.83513,1.613831,0.374333,1.401326,-0.650685,0.22187,-0.140156,0.025142,-0.968491,-0.026522,0.565906,-1.263426,0.997446,0.181946,-0.029544,-0.188841,YES,NO,NO
4,"PFE0800w||PF3D7_0516000||RAP protein, putative ",0.587815,1.369706,1.326191,1.296599,-0.02853,-0.121263,0.348993,-0.041006,-0.439507,-0.273644,-0.574983,-0.143747,0.280052,-0.060088,0.013251,0.04454,YES,NO,NO
4,"PFL0060w||PF3D7_1201200||Plasmodium exported protein (PHISTa-like), unknown function ",1.854893,0.991079,2.197454,1.178662,-0.320329,-0.170872,0.026885,-0.871917,-0.732329,-0.23896,1.234098,0.038579,-0.431747,0.188568,-0.215527,0.376301,YES,NO,YES
4,"PFB0590w||PF3D7_0213000||conserved Plasmodium protein, unknown function ",1.78508,2.21642,0.795724,0.916841,-0.259457,0.002146,-0.08538,-0.084264,-1.184706,0.599123,-0.125845,-0.610901,0.665136,-0.02685,5.188547,0.225667,YES,NO,YES
4,"MAL7P1.114||PF3D7_0721400||conserved Plasmodium protein, unknown function ",1.24849,2.182248,0.247303,0.801707,-0.416527,-0.034335,0.27662,-0.043361,-0.147251,-0.572353,-0.13318,-1.097144,-0.843243,-0.010747,-0.195946,0.354176,NO,NO,NO
4,Pfa_snoR_16||PF3D7_1304800||small nucleolar RNA snoR16,0.787097,1.33084,1.613153,1.707803,-0.624147,-0.045108,0.187631,0.018762,-1.063028,-0.817392,0.036603,0.757231,0.132436,-0.343734,0.161814,-0.109246,YES,NO,NO
4,"PFA0540c||PF3D7_0111200||conserved Plasmodium protein, unknown function ",1.455858,2.107965,0.36813,1.265991,-0.271112,0.047226,0.150349,0.218843,-0.556488,0.408466,-0.133716,-0.718213,0.349037,0.106096,0.037353,-0.460429,YES,NO,YES
4,"PF11_0141||PF3D7_1113300||UDP-galactose transporter, putative ",2.136283,2.111637,-0.015814,0.804809,-0.322362,0.102849,-0.231155,-0.014461,-0.961903,0.552369,0.385811,-1.150265,0.639775,0.243314,-0.022124,0.28058,YES,NO,YES
4,PF13_0328||PF3D7_1361900||proliferating cell nuclear antigen (PCNA) ,1.701274,2.771843,0.465256,2.339687,-0.577499,-0.005994,-0.440559,0.03768,-1.10092,0.708371,0.085014,-0.851455,0.377258,-0.152807,-0.096306,0.337668,YES,NO,NO
4,"PF14_0686||PF3D7_1471900||conserved Plasmodium protein, unknown function ",0.370556,1.05689,1.018469,1.036205,0.11294,-0.372,0.030858,-0.250273,-0.587568,-0.308023,-0.416313,-0.208055,-0.291862,-0.205632,-0.117638,-0.351799,YES,NO,NO
4,"PF07_0064||PF3D7_0715800||drug/metabolite exporter, drug/metabolite transporter ",1.357702,1.686254,-0.32926,0.96356,-0.442457,0.066775,0.359874,-0.128627,-0.842916,0.32693,-0.187353,-1.034849,0.287299,0.369828,0.13993,0.433972,YES,NO,NO
4,"PF14_0013||PF3D7_1401100||DnaJ protein, putative ",1.874206,1.167506,2.615226,1.596204,-0.283395,0.026108,-0.098344,-0.795533,-2.025808,-0.715101,0.992948,0.434576,0.287841,0.296122,-0.040792,0.408363,YES,NO,YES
4,"PF11_0295||PF3D7_1128400||geranylgeranyl pyrophosphate synthase, putative (GGPPS) ",1.112822,1.496061,0.476303,1.576839,-0.265989,-0.146264,-0.111743,0.021235,-0.100758,-0.708159,0.055002,-0.582183,0.28879,0.144248,-0.122047,-0.01908,YES,NO,NO
4,"PF10_0297||PF3D7_1030400||conserved Plasmodium protein, unknown function ",1.431388,1.224629,0.34954,0.999109,-0.416533,0.109663,0.237545,0.118572,-0.739766,-0.595304,-0.085768,-0.109109,-1.42193,-0.01369,-0.142737,-0.593824,YES,NO,YES
4,"PF13_0231||PF3D7_1342300||tetratricopeptide repeat family protein, putative ",2.053839,2.795998,0.548362,1.434225,-0.247788,-0.310039,-0.030543,0.05074,-0.804585,0.201322,-0.027774,-0.8838,0.309106,0.252635,0.010877,-0.260614,YES,NO,NO
4,"PFI1617w||PF3D7_0933400||conserved Plasmodium protein, unknown function ",1.304572,2.221699,0.347984,1.615,-0.009252,-0.1069,0.102742,-0.148459,-1.429722,0.496038,0.012806,-0.883646,0.622273,-0.290974,-0.169816,-0.15852,YES,NO,YES
4,"MAL7P1.110||PF3D7_0720800||Ham1-like protein, putative ",0.989203,1.998813,0.731059,1.422217,-0.037086,0.022025,-0.063645,-0.095397,-0.302855,-0.599924,-0.274078,-0.297824,-0.046812,0.01877,0.009848,-0.121595,YES,NO,NO
4,"PF13_0146||PF3D7_1325800||conserved Plasmodium protein, unknown function ",-1.010125,1.16142,1.392915,1.337992,0.247954,-0.42011,0.32188,0.100876,0.180671,-1.107275,-1.279992,-0.015562,-0.103422,0.189259,-0.05656,-0.156761,YES,NO,NO
4,"PF11_0308||PF3D7_1129700||conserved Plasmodium protein, unknown function ",1.763123,2.071113,0.181822,1.841712,-0.317793,0.172376,-0.492733,0.206768,-1.634328,0.098491,0.192743,-1.12483,0.692993,0.129946,0.240467,0.038473,YES,NO,NO
4,"PF11_0506||PF3D7_1149000||antigen 332, DBL-like protein (Pf332) ",-2.970535,1.594121,0.876706,1.180285,0.200874,-0.101352,0.142502,-0.30742,0.584892,-1.529115,-1.224337,0.036818,-0.266204,-0.436831,0.08868,0.208619,YES,NO,NO
4,"PFL0050c||PF3D7_1201000||Plasmodium exported protein (PHISTb), unknown function ",-1.298854,1.534972,0.950523,1.62168,-0.343629,0.077112,0.34478,0.973783,0.773373,-2.373721,-1.483487,0.538853,0.753096,0.313875,0.153042,-0.59517,YES,NO,YES
4,PFL1005c||PF3D7_1220900||heterochromatin protein 1 (HP1) ,1.586708,1.599314,-0.345318,1.095317,-0.473202,0.239922,0.181002,-0.341622,-0.66325,-0.421667,0.760136,-0.960669,-0.245176,-0.208704,-0.209683,0.54351,YES,NO,NO
4,"PF13_0192||PF3D7_1334500||conserved Plasmodium protein, unknown function ",0.376813,2.139179,0.974187,1.309921,-0.139295,0.218738,0.122276,0.304925,-0.29237,-0.658986,-1.273225,-0.456159,0.826061,0.271902,0.222083,-0.259741,YES,NO,NO
4,MAL7P1.59||PF3D7_0713200||RESA-like protein ,0.685925,1.417157,2.486174,1.92211,-0.410102,-0.311934,-0.064476,-0.292546,-1.004293,-1.233606,0.132465,0.113248,-0.556478,-0.051693,-0.406981,-0.289695,YES,NO,NO
4,"PF14_0705||PF3D7_1473600||conserved Plasmodium protein, unknown function ",0.736666,1.657252,1.689555,1.966052,-0.432702,-0.328519,0.255052,0.759413,-0.195673,-0.759947,-1.332423,-0.049219,0.687522,-0.176885,-0.14214,-0.35543,NO,NO,NO
4,RNAzID:1537||PF3D7_1304800||putative ncRNA ,1.120412,1.626223,2.263482,1.752854,-0.624147,-0.045108,0.187631,0.018762,-1.225934,-0.819792,-0.155742,0.49206,0.132436,-0.343734,0.161814,-0.109246,YES,NO,YES
4,"MAL7P1.139||PF3D7_0725200||mago nashi protein homolog, putative ",0.713875,1.121694,1.244923,1.157921,-0.598329,0.08118,-0.004752,0.144657,-0.356786,-0.961602,-0.034908,-0.551671,0.631432,0.14557,-0.315615,-0.086833,YES,NO,NO
4,"MAL7P1.177||PF3D7_0731700||Plasmodium exported protein (hyp9), unknown function ",1.516503,2.297577,1.531677,1.728805,-0.53707,0.242775,0.003282,0.249209,-0.370338,-0.467449,-0.339232,-0.770592,0.662302,0.037046,-0.195646,-0.295422,YES,NO,NO
4,"PFD1090c||PF3D7_0423100||clathrin assembly protein, putative ",1.20872,1.997134,0.868956,1.819532,-0.28056,0.025196,-0.327722,-0.221065,-1.090345,-0.608619,0.362733,-0.595551,0.060794,-0.133458,-0.373725,-0.004421,YES,NO,YES
4,PF14_0127||PF3D7_1412800||N-myristoyltransferase (NMT) ,1.525591,0.899415,0.880721,1.81603,-0.360433,0.100345,-0.137616,0.114935,-1.539109,-0.611613,0.34072,-0.624425,0.895841,0.289705,-0.087637,0.011014,YES,NO,YES
4,PFL0565w||PF3D7_1211400||heat shock protein DNAJ homologue Pfj4 (PfJ4) ,1.534142,1.537296,0.875338,2.895956,-0.305585,0.091392,-0.213744,-0.694172,-2.218346,-0.406592,0.69552,-1.272614,0.466655,-0.119735,-0.245127,0.251431,YES,NO,NO
4,"PF14_0023||PF3D7_1402100||conserved Plasmodium protein, unknown function ",-0.21501,1.285412,1.61249,1.093777,-0.136209,-0.395603,0.282495,-0.029304,-0.337311,-0.71154,-0.534633,0.402093,-0.184652,-0.213996,0.02291,-0.411295,YES,NO,YES
4,"MAL8P1.107||PF3D7_0810700||conserved Plasmodium protein, unknown function ",-0.19592,1.672722,1.130833,0.94877,-0.208045,-0.075915,0.13083,0.502126,-0.183518,-1.73884,-0.381794,-0.579696,-0.526062,0.15403,0.190969,-0.517881,YES,NO,YES
4,"PFL1200c||PF3D7_1224900||splicing factor 3b subunit, putative (SF3B14) ",0.984011,1.373699,1.035638,0.927793,-0.405756,-0.00174,0.108593,-0.062912,-1.162082,-0.805901,0.219344,-0.476663,-0.004742,0.09415,-0.378948,0.262482,YES,NO,YES
4,"PFF0345w||PF3D7_0607000||translation initiation factor IF-2, putative ",-0.370238,1.505011,1.18313,1.032264,-0.452228,-0.087744,-0.256325,-0.04798,-0.333567,-0.788179,-0.32093,0.047768,0.096251,0.299427,-0.093235,-0.30031,YES,NO,NO
4,PFF1360w||PF3D7_0628000||6-pyruvoyltetrahydropterin synthase (PTPS) ,0.511842,2.076141,1.130868,0.984426,0.116842,-0.033092,0.150796,0.464603,-0.422762,-0.76221,-0.495512,-0.472156,0.038852,0.201752,0.096056,-0.330175,YES,NO,YES
4,"PFB0420w||PF3D7_0209300||2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (IspF) ",0.526026,1.071269,1.260343,1.413027,-0.481576,-0.11751,-0.134091,0.292879,-0.727819,-0.395116,-0.063003,-1.299565,-0.321958,0.068351,-0.109846,0.019191,YES,NO,NO
4,"PF11_0425||PF3D7_1141400||phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative (PIGH) ",1.306975,1.98292,0.388023,0.725774,-0.321567,-0.311437,-0.421563,-0.079143,-0.730126,0.947029,-0.4671,-0.95141,0.044604,-0.410536,-0.094114,0.200444,YES,NO,NO
4,"PFL2395c||PF3D7_1249900||apicoplast dimethyladenosine synthase, putative ",0.824058,1.832871,0.608732,1.318776,0.019216,-0.018609,-0.265252,-0.257041,-0.957674,-0.509985,-0.191909,-0.268016,-0.167296,-0.111809,0.224003,0.004443,YES,NO,NO
4,"PFL2025w||PF3D7_1242100||conserved Plasmodium protein, unknown function ",1.714389,1.831724,0.936489,1.029241,-0.335619,-0.160036,0.018832,0.135095,-0.074808,-0.918249,-0.314165,-0.957161,-0.345172,0.295344,-0.127063,-0.332502,YES,NO,NO
4,"PFL1975c||PF3D7_1241100||conserved Plasmodium protein, unknown function ",1.541827,1.688328,1.319556,1.822605,-0.317241,-0.091365,0.077517,-0.022953,-1.1544,-0.809556,0.037164,-0.280732,0.77713,0.328263,-0.036883,0.071328,YES,NO,YES
4,"PF13_0087||PF3D7_1315700||1-methyladenosine tRNA methyltransferase subunit, putative ",1.416189,1.364041,1.331661,0.795354,-0.375578,0.136286,0.275329,0.164412,-0.535412,-1.111779,-0.446321,-0.4908,0.59912,0.127004,-0.004638,-0.076403,YES,NO,NO
4,"PF11_0514||PF3D7_1149700||Plasmodium exported protein (PHISTa), unknown function ",-0.955043,0.721783,2.111956,1.858093,0.335916,-0.063027,0.737384,0.320014,-0.290699,-2.302939,-0.614709,0.294705,0.65306,0.045301,0.008574,-0.429728,YES,NO,NO
4,"PFE1365w||PF3D7_0527400||conserved Plasmodium protein, unknown function ",1.40985,0.689274,0.526909,1.537501,-0.16847,0.109792,-0.017388,0.087168,-1.799051,-0.872063,0.713514,-1.099518,0.678682,0.312013,0.114349,0.115147,YES,NO,NO
4,"PF13_0073||PF3D7_1301400||Plasmodium exported protein (hyp12), unknown function ",0.713642,1.123024,1.704387,2.957945,-0.062254,0.177414,0.621458,-0.310895,-1.182546,-1.747427,0.134691,-0.038043,0.437199,-0.123114,0.279607,-0.092182,YES,NO,YES
4,"PF13_0016||PF3D7_1303100||methyltransferase-like protein, putative ",0.90395,2.594349,1.240323,1.285886,-0.363834,-0.18882,0.257875,-0.130022,-0.873601,-0.419463,-0.417369,-0.991776,-0.276524,-0.152879,-0.169039,0.068377,YES,NO,NO
4,"MAL7P1.205||PF3D7_0706600||conserved Plasmodium protein, unknown function ",0.801697,2.153725,1.68324,1.911032,-0.323824,-0.199584,0.315948,0.378218,-0.518042,-0.785351,-0.943856,-0.000882,0.135143,-0.120004,0.330122,-0.364161,NO,NO,NO
4,"MAL13P1.139a||PF3D7_1325700||conserved Plasmodium protein, unknown function ",1.127015,1.672839,0.45066,0.966164,-0.479817,-0.25638,0.320035,-0.036616,-0.8294,0.438818,-0.327882,-1.259141,0.320866,0.112158,-0.099734,-0.040819,YES,NO,NO
4,"PFE0040c||PF3D7_0500800||mature parasite-infected erythrocyte surface antigen,erythrocyte membrane protein 2 (MESA) ",-0.137345,3.021776,1.474422,1.988673,-0.428568,-0.663701,-0.097231,0.09802,0.565819,-1.537784,-1.039444,-1.023381,-0.662287,-0.365758,-0.176319,-0.397744,YES,NO,NO
4,"PFL0140w||PF3D7_1202800||conserved Plasmodium protein, unknown function ",1.401728,1.907822,0.823642,1.834288,-0.41836,0.093545,0.242067,0.136287,-1.334069,-0.684095,-0.015186,-0.716385,0.484782,0.226643,0.180132,-0.031638,YES,NO,YES
4,PF07_0033||PF3D7_0708800||heat shock protein 110 (HSP110c) ,-0.025599,1.228811,0.926298,1.543833,0.057874,-0.011672,0.422919,-0.2751,-0.326161,-0.990666,-0.60927,0.044573,1.023979,-0.078073,-0.163724,0.08769,YES,NO,YES
4,"PF13_0033||PF3D7_1306400||26S proteasome regulatory subunit, putative ",1.474077,1.714963,0.070802,1.513169,-0.337002,-0.243063,-0.091406,-0.14113,-1.132105,-0.65059,0.414205,-0.979934,-0.245662,-0.44129,-0.278649,0.616941,YES,NO,YES
4,"PF08_0006||PF3D7_0829200||prohibitin, putative ",-0.285194,1.260557,0.774862,1.333262,-0.276538,-0.029638,0.419713,0.068218,-0.101151,-1.34784,-0.638383,0.05336,0.526827,0.456686,0.176451,-0.15103,YES,NO,NO
4,"PF13_0017||PF3D7_1303300||conserved Plasmodium protein, unknown function ",1.02547,1.176741,0.975888,0.896369,-0.458659,-0.117645,0.106512,0.00432,-0.502565,-0.85143,-0.844916,-0.506275,0.485963,0.271478,0.19052,-0.249294,NO,NO,NO
4,"PF11_0508||PF3D7_1149100||Plasmodium exported protein, unknown function",-0.403496,1.753404,1.534147,1.779885,-0.394225,0.064682,0.116752,0.02704,-0.394497,-0.961051,-1.232226,-0.343312,0.029195,-0.361714,-0.187647,0.150416,YES,NO,YES
4,PF11_0351||PF3D7_1134000||heat shock protein 70 (Hsp70-3) ,-0.117965,1.537533,1.11024,1.403637,-0.215286,0.070941,0.291895,-0.566726,-0.139446,-1.229493,-0.434994,-0.024443,-0.011961,-0.097049,0.153392,0.08825,YES,NO,NO
4,"PFE0135w||PF3D7_0502800||DnaJ protein, putative ",1.04574,0.506349,1.081207,0.966948,-0.460331,0.26209,0.190064,0.517388,-0.504355,-1.235237,-1.057776,0.248186,1.148899,0.137546,0.165607,-0.39398,YES,NO,NO
4,"PFB0075c||PF3D7_0201500||Plasmodium exported protein (hyp9), unknown function ",0.365322,1.258132,1.035588,2.104645,0.221686,-0.002728,0.344928,0.211674,-0.417114,-1.648201,-0.450241,-0.638425,-0.321028,0.106014,0.384517,0.424006,YES,NO,YES
4,"PFI1175c||PF3D7_0923900||RNA binding protein, putative ",1.274639,1.107745,0.314059,1.337103,-0.150848,-0.065438,0.296397,-0.218493,-1.574673,-1.002439,0.08466,-0.494872,-0.277457,-0.211878,-0.084924,0.537563,YES,NO,YES
4,PF14_0324||PF3D7_1434300||Hsp70/Hsp90 organizing protein (HOP) ,0.245454,1.432317,1.061344,1.139213,-0.177788,-0.144081,-0.359347,-0.310655,-0.333926,-1.077099,-0.433253,0.199757,0.130092,-0.181268,-0.088463,-0.087915,YES,NO,YES
4,"PFC0785c||PF3D7_0317800||proteasome regulatory protein, putative ",1.479039,2.178997,0.996105,2.47616,0.024636,-0.132098,-0.102149,-0.016816,-0.657011,-0.773826,-0.154489,-0.550047,0.224384,-0.09741,-0.109194,0.055679,YES,NO,YES
4,"MAL7P1.75||PF3D7_0715500||mitochondrial ATP synthase F1, epsilon subunit, putative ",2.259445,3.513884,0.925565,2.423426,-0.522137,0.141132,0.048045,0.115502,-1.589298,0.535423,-0.515929,-0.917684,-1.133065,-0.021376,0.108952,0.122179,YES,NO,NO
4,"MAL8P1.49||PF3D7_0822200||conserved Plasmodium membrane protein, unknown function ",-0.056188,0.75383,1.546381,1.521453,-0.539557,-0.133161,0.388271,-0.054171,-0.886707,-0.554284,-0.696228,-0.018013,0.228321,0.081931,0.036933,-0.585615,YES,NO,NO
4,"PF07_0092||PF3D7_0722600||nucleolar rRNA processing protein, putative ",0.976185,1.356196,1.364308,0.930195,0.018365,0.055975,0.040842,-0.29422,-1.060206,-0.726612,-0.247149,-0.684154,0.556167,0.216541,0.064249,0.178839,YES,NO,YES
4,"PFD0745c||PF3D7_0415400||nonclathrin coat protein zeta2-cop-related protein, putative ",1.592745,1.207346,0.666288,2.010431,-0.26052,0.230765,0.057214,-0.039037,-1.591508,-0.839394,0.186056,-1.100024,-0.269513,0.332309,0.126834,0.502802,YES,NO,YES
4,"PF13_0158||PF3D7_1327700||regulator of nonsense transcripts 3B, putative (UPF3B) ",-0.078586,1.089033,1.190514,1.722347,-0.302942,-0.175602,0.350139,-0.000641,-1.624812,-0.739168,-0.351932,-0.442255,1.128955,0.081856,0.096284,-0.432656,YES,NO,NO
4,PF10_0019||PF3D7_1001500||early transcribed membrane protein 10.1 (ETRAMP10) ,1.401063,-0.136322,2.738076,2.963832,-0.557614,0.527807,-0.061418,-0.780765,-1.635899,-2.100389,1.167405,-0.526571,-0.403468,-0.280034,-0.169509,0.253932,YES,NO,NO
4,MAL13P1.185||PF3D7_1337100||protein kinase 6 (PK6) ,0.675629,2.657262,2.042582,1.956798,-0.332894,-0.22824,0.419562,0.003157,-0.486861,-1.041926,-0.655082,-0.450512,0.972079,0.073573,0.086778,-0.303892,YES,NO,YES
4,PF11_0183||PF3D7_1117700||GTP-binding nuclear protein ran/tc4 (RAN) ,1.628486,1.556939,0.087094,2.225515,-0.465332,0.000262,0.014414,-0.607157,-2.108499,-0.87551,0.589467,-1.045338,-0.112397,-0.498678,-0.447482,0.716774,YES,NO,NO
4,"PFB0870w||PF3D7_0218600||conserved Plasmodium protein, unknown function ",0.768113,1.508958,1.661013,-0.242496,0.050122,0.039615,-0.011692,0.13913,-0.415011,-1.267452,-0.678646,-0.314623,0.303062,0.185236,0.067027,0.337843,YES,NO,NO
4,"PFI0585c||PF3D7_0912000||conserved Plasmodium protein, unknown function ",1.72166,1.361902,0.606155,0.708202,-0.132531,-0.015172,0.077233,0.02202,-0.936495,-0.614642,-0.532336,-0.67407,1.079535,0.360928,0.217144,0.011748,YES,NO,NO
4,"PF14_0640||PF3D7_1467200||conserved Plasmodium protein, unknown function ",0.589133,1.063232,1.558758,1.539766,-0.201806,-0.050945,0.26577,0.194735,-1.197117,-0.840202,-0.604532,0.309117,1.3925,-0.019794,-0.022939,-0.45878,YES,NO,NO
4,PF13_0083||PF3D7_1314600||lipoate protein ligase a type 1 (LplA1) ,0.761658,1.022101,1.015884,1.346145,-0.513818,-0.016969,0.179818,0.10383,-0.576432,-0.988458,-0.721956,-0.176138,-0.236511,0.059701,0.067022,-0.321396,YES,NO,NO
4,"PF14_0730||PF3D7_1476200||Plasmodium exported protein (PHISTb), unknown function ",-0.918385,2.942331,2.271039,1.886748,-0.134391,-0.207873,0.281011,0.291544,-0.028356,-3.422978,-1.479424,0.158462,-0.369292,-0.112887,0.186763,-0.472919,YES,NO,NO
4,"PFI0145w||PF3D7_0903000||conserved protein, unknown function ",1.104101,2.021173,0.410678,1.361818,-0.366863,-0.079951,0.107788,-0.052553,-1.337431,-0.901056,0.023418,-0.749619,-0.916907,-0.090734,-0.214478,-0.00589,NO,NO,NO
4,"PFL2425w||PF3D7_1250500||adaptor-related protein complex 3, sigma 2 subunit, putative ",0.909401,1.589418,1.102926,0.443889,-0.406997,-0.029662,0.186859,-0.085568,-0.510415,-1.120913,-0.156518,-0.927528,-0.206723,0.096276,-0.175953,-0.127807,YES,NO,YES
4,"PFB0490c||PF3D7_0210900||conserved Plasmodium protein, unknown function ",0.896015,1.243883,0.662833,1.137644,-0.47433,0.041761,0.130127,-0.294534,-0.554704,-1.110979,-0.499047,-0.576962,-0.086493,-0.224789,0.303371,0.484665,YES,NO,NO
4,"PFA0115w||PF3D7_0102300||Plasmodium exported protein, unknown function ",1.134142,2.489926,0.288017,1.369209,-0.428793,-0.194154,0.512756,-0.229074,-1.649786,0.206479,-1.04495,-1.078027,0.889735,0.210897,-0.116505,-0.014376,YES,NO,YES
4,"MAL7P1.98||PF3D7_0719000||conserved Plasmodium protein, unknown function ",0.575111,1.552737,0.970399,2.358881,-0.402179,-0.048481,0.371234,-0.220426,-1.324941,-0.473963,-0.462844,-0.519528,-0.082688,0.036865,-0.134227,-0.078414,YES,NO,YES
